75.0021	25.2593	1.49159	1.70695	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.99	25.2599	1.52377	1.726	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1224	24.9298	2.71823	-2.31809	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1182	24.9352	2.43305	-2.07498	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.1089	25.0367	1.57083	2.20777	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0517	25.0208	1.20954	2.21071	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8074	24.869	2.27746	-2.43675	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.91	24.9062	2.3004	-2.26642	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6216	24.6391	1.14335	1.66517	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5788	24.6297	1.00828	1.6707	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1733	24.5506	2.16284	-1.76915	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1745	24.5549	2.09053	-1.73699	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6378	23.8079	0.846767	0.20626	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.8034	23.8571	1.24763	0.244069	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9449	23.5271	1.03072	-0.886882	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.2087	23.6021	1.40183	-0.684623	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8227	22.7869	1.82441	-0.939779	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6453	22.7444	1.44085	-0.997462	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.4967	22.3081	0.267888	0.102249	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6894	22.3589	0.779149	0.163089	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5133	21.6677	0.861796	-1.51759	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.7332	21.7227	1.3605	-1.44917	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7179	21.1152	0.61593	0.203944	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.8893	21.1571	0.85175	0.350549	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8599	20.9538	1.08515	-0.73832	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
93.0088	20.9906	1.13053	-0.617855	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4669	20.2155	-0.214234	-0.932161	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.7801	20.2842	0.949072	-1.18262	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3228	19.6584	2.13927	-0.0829323	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
94.8424	19.5621	0.81032	-0.00864033	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5039	19.6984	0.513913	0.27545	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.5658	19.7133	0.700838	0.331559	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2641	19.1598	0.689608	-1.40918	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3953	19.1877	1.011	-1.39177	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5286	18.7269	1.26156	0.439939	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.416	18.707	0.829073	0.498612	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2105	18.374	0.754551	-1.137	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2981	18.3921	0.955041	-1.10871	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0363	17.357	0.522167	-0.965405	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.1108	17.3707	1.05997	-1.33155	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9969	16.9881	0.717994	0.533445	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.141	17.014	0.798216	0.640589	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.204	16.5369	1.32043	-1.55532	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.158	16.5314	1.161	-1.52899	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.387	16.3991	1.30486	1.21728	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.17	16.3656	0.799396	1.1581	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.003	15.3532	0.855941	-3.10844	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.027	15.3534	1.43025	-3.67154	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2705	0.763452	3.38122	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.009	15.2574	0.646512	3.36579	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.541	14.4416	2.39586	-4.84926	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.354	14.4196	1.86171	-4.72865	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.831	14.0478	1.11357	3.83364	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.674	14.0292	0.868792	3.77727	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.084	13.6608	1.93131	-4.36859	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.12	13.6661	2.04148	-4.37651	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.534	13.571	0.805617	4.03535	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.495	13.5694	0.897036	4.02583	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.063	12.5818	2.21597	-5.82374	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.209	12.6023	2.32574	-5.57307	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4873	1.1037	5.15115	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.903	12.4884	1.16482	5.1592	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.801	12.551	2.61196	-4.85368	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.785	12.5529	2.40432	-4.82825	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.687	12.1032	1.41719	3.7739	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.798	12.1162	1.70325	3.76598	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.953	12.0013	2.59285	-3.85811	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9989	2.52124	-3.8614	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.695	12.2914	1.04374	4.29771	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.885	12.3143	1.63548	4.41769	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.568	12.83	3.71632	-3.24488	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.248	12.8007	2.78075	-3.38937	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.894	12.774	0.524477	3.213	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.35	12.8267	2.03281	3.26147	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.853	13.3275	2.96368	-2.16036	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.702	13.312	2.74269	-2.1605	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.947	13.6961	1.75755	2.83657	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.136	13.7166	2.1138	2.87228	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.092	14.5072	1.79085	-1.2177	132.092	14.507	132.53	14.458	2.55028	0.74543
132.364	14.5367	2.61598	-0.957516	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.073	15.0474	2.80875	1.92692	135.074	15.0475	135.066	15.2513	2.58865	0.863795
135.004	15.0395	2.46073	1.85703	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.561	16.2148	2.65028	0.518157	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.634	16.2243	2.82467	0.566588	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.008	2.57059	0.992519	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.377	17.0145	2.73233	1.03823	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.888	17.9918	2.29129	0.917695	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.885	17.9928	2.59105	1.15914	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1617	2.42259	1.17785	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.589	19.1885	2.7845	1.20167	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4754	2.54005	1.36853	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.247	20.4758	2.57081	1.40845	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.686	22.1142	2.30901	1.85957	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.73	22.1224	2.59826	2.16345	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.422	23.4909	2.78166	0.602012	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.4	23.4886	2.73844	0.597346	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8084	2.55808	2.01634	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.014	24.8039	2.40578	1.92381	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.905	26.0308	3.37156	0.55732	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.879	26.0277	3.0837	0.369607	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.412	27.4255	1.98791	2.38687	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.532	27.4475	2.30192	2.5071	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.625	28.7684	1.87665	0.175019	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.968	28.8296	2.70686	0.436166	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.828	30.2061	3.01894	2.28496	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.674	30.1786	2.52867	2.06746	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.097	31.3718	2.31257	0.348799	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.212	31.3942	2.68247	0.498357	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.175	32.3404	3.24598	1.38025	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.075	32.3221	2.74553	1.21096	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.643	33.4625	2.39107	1.07124	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.629	33.4611	2.43013	1.11666	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.201	2.36878	0.376019	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.085	34.2126	2.48015	0.399842	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.145	35.1422	3.64317	1.44474	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.744	35.0644	2.45509	1.11442	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7531	3.25224	0.280408	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.321	35.6997	2.52548	0.130843	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.732	36.5154	2.30153	1.47579	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.683	36.5065	2.03631	1.37871	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.946	36.9405	2.48297	-0.476015	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.068	36.9658	2.59279	-0.44372	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4051	2.20887	1.29006	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.49	37.4106	2.07651	1.26656	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5632	2.40692	-0.921258	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.677	37.5527	2.31832	-0.942767	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.471	37.2789	1.2755	0.368042	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.615	37.3077	1.83901	0.372822	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.991	37.3991	2.91027	-0.176452	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.666	37.3384	1.96819	-0.297305	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.725	37.7285	2.15312	1.05391	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.579	37.7016	1.7584	0.976202	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.294	37.2863	1.66159	-1.75812	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.364	37.3	1.909	-1.76369	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.549	36.9972	2.46947	1.1083	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.19	36.9318	1.43886	1.03684	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.962	36.457	2.09584	-1.93103	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.831	36.4348	1.6798	-1.93198	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.991	36.1966	0.651269	1.3923	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.032	36.2055	1.09018	1.40049	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
